1.057775e-1, 9.878072e-1
1.175091e-1, 9.685157e-1
1.275648e-1, 9.483129e-1
1.367826e-1, 9.284746e-1
1.451623e-1, 9.096996e-1
1.535421e-1, 8.880081e-1
1.619218e-1, 8.654052e-1
1.694636e-1, 8.447163e-1
1.761674e-1, 8.246653e-1
1.828712e-1, 8.048422e-1
1.895750e-1, 7.845634e-1
1.962788e-1, 7.633732e-1
2.029826e-1, 7.426387e-1
2.096864e-1, 7.214485e-1
2.163902e-1, 6.998026e-1
2.230940e-1, 6.786123e-1
2.297978e-1, 6.567386e-1
2.365016e-1, 6.357762e-1
2.432054e-1, 6.152696e-1
2.499092e-1, 5.949908e-1
2.566130e-1, 5.742562e-1
2.633169e-1, 5.535217e-1
2.700207e-1, 5.318758e-1
2.767245e-1, 5.115970e-1
2.834283e-1, 4.906346e-1
2.901321e-1, 4.708115e-1
2.968359e-1, 4.509884e-1
3.043776e-1, 4.284767e-1
3.119194e-1, 4.081523e-1
3.194612e-1, 3.869165e-1
3.278410e-1, 3.648605e-1
3.362207e-1, 3.446272e-1
3.446005e-1, 3.240294e-1
3.529802e-1, 3.043430e-1
3.613600e-1, 2.846567e-1
3.705777e-1, 2.643019e-1
3.806334e-1, 2.437952e-1
3.906891e-1, 2.235924e-1
4.015828e-1, 2.041924e-1
4.133144e-1, 1.842717e-1
4.258841e-1, 1.644649e-1
4.401296e-1, 1.437936e-1
4.560512e-1, 1.244313e-1
4.728107e-1, 1.052006e-1
4.904082e-1, 8.669983e-2
5.076247e-1, 7.424591e-2
5.256031e-1, 5.945626e-2
5.440386e-1, 4.868509e-2
5.624740e-1, 3.915674e-2
5.809095e-1, 3.103693e-2
5.993450e-1, 2.449137e-2
6.177804e-1, 1.869151e-2
6.362159e-1, 1.430018e-2
6.546513e-1, 1.082027e-2
6.730868e-1, 7.671768e-3
6.915222e-1, 5.268968e-3
7.099577e-1, 4.108995e-3
